timestamp,temperature,light_intensity,object_detected
2025-09-08 18:12:16,31.0,286,False
2025-09-08 18:12:16,31.0,285,False
2025-09-08 18:12:16,31.0,285,False
2025-09-08 18:12:16,31.0,285,False
2025-09-08 18:12:16,31.0,287,False
2025-09-08 18:12:16,31.0,284,False
2025-09-08 18:12:16,31.0,282,False
2025-09-08 18:12:16,31.0,283,False
2025-09-08 18:12:16,31.0,285,False
2025-09-08 18:12:16,31.0,286,False
2025-09-08 18:12:16,31.0,286,False
2025-09-08 18:12:16,31.0,284,False
2025-09-08 18:12:16,31.0,285,False
2025-09-08 18:12:16,31.0,252,False
2025-09-08 18:12:16,31.0,283,False
2025-09-08 18:12:16,31.0,283,False
2025-09-08 18:12:16,31.0,283,False
2025-09-08 18:12:16,31.0,277,False
2025-09-08 18:12:16,31.0,244,False
2025-09-08 18:12:16,31.0,265,False
2025-09-08 18:12:16,31.0,254,False
2025-09-08 18:12:16,31.0,193,False
2025-09-08 18:12:16,31.0,176,False
2025-09-08 18:12:16,31.0,169,True
2025-09-08 18:12:16,31.0,160,True
2025-09-08 18:12:16,31.0,166,True
2025-09-08 18:12:16,31.0,157,True
2025-09-08 18:12:16,31.0,162,True
2025-09-08 18:12:16,31.0,157,True
2025-09-08 18:12:16,31.0,157,True
2025-09-08 18:12:16,31.0,156,True
2025-09-08 18:12:16,31.0,160,True
2025-09-08 18:12:16,31.0,163,True
2025-09-08 18:12:16,31.0,181,False
2025-09-08 18:12:16,31.0,242,False
2025-09-08 18:12:16,31.0,264,False
2025-09-08 18:12:17,31.0,271,False
2025-09-08 18:12:17,31.0,274,False
2025-09-08 18:12:17,31.0,278,False
2025-09-08 18:12:17,31.0,278,False
2025-09-08 18:12:17,31.0,277,False
2025-09-08 18:12:17,31.0,278,False
2025-09-08 18:12:17,31.0,278,False
2025-09-08 18:12:17,31.0,279,False
2025-09-08 18:12:17,31.0,280,False
2025-09-08 18:12:17,31.0,279,False
2025-09-08 18:12:17,31.0,282,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,282,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,279,False
2025-09-08 18:12:17,31.0,280,False
2025-09-08 18:12:17,31.0,282,False
2025-09-08 18:12:17,31.0,283,False
2025-09-08 18:12:17,31.0,283,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,282,False
2025-09-08 18:12:17,31.0,279,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,283,False
2025-09-08 18:12:17,31.0,282,False
2025-09-08 18:12:17,31.0,283,False
2025-09-08 18:12:17,31.0,281,False
2025-09-08 18:12:17,31.0,282,False
2025-09-08 18:12:17,31.0,283,False
2025-09-09 13:37:40,31.5,348,False
2025-09-09 13:37:40,31.5,348,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:40,31.5,347,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:40,31.5,348,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:40,31.5,347,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:40,31.5,350,False
2025-09-09 13:37:40,31.5,346,False
2025-09-09 13:37:40,31.5,329,False
2025-09-09 13:37:40,31.5,351,False
2025-09-09 13:37:40,31.5,350,False
2025-09-09 13:37:40,31.5,350,False
2025-09-09 13:37:40,31.5,350,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:40,31.5,350,False
2025-09-09 13:37:40,31.5,348,False
2025-09-09 13:37:40,31.5,350,False
2025-09-09 13:37:40,31.5,350,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:40,31.5,349,False
2025-09-09 13:37:41,31.5,348,False
2025-09-09 13:37:41,31.5,349,False
2025-09-09 13:37:41,31.5,349,False
2025-09-09 13:37:41,31.5,348,False
2025-09-09 13:37:41,31.5,349,False
2025-09-09 13:37:41,31.5,347,False
2025-09-09 13:37:41,31.5,348,False
2025-09-09 13:37:41,31.5,346,False
2025-09-09 13:37:41,31.5,348,False
2025-09-09 13:37:41,31.5,346,False
2025-09-09 13:37:41,31.5,335,False
2025-09-09 13:37:41,31.5,347,False
2025-09-09 13:37:41,31.5,348,False
2025-09-09 13:37:41,31.5,346,False
2025-09-09 13:37:41,31.5,350,False
2025-09-09 13:37:41,31.5,350,False
2025-09-09 13:37:41,31.5,350,False
2025-09-09 13:37:41,31.5,347,False
2025-09-09 13:37:41,31.5,348,False
2025-09-09 13:37:41,31.5,350,False
2025-09-09 13:37:41,31.5,339,False
2025-09-09 13:37:41,31.5,350,False
2025-09-09 13:37:41,31.5,350,False
2025-09-09 13:37:41,31.5,343,False
2025-09-09 13:37:41,31.5,351,False
2025-09-09 13:37:41,31.5,349,False
2025-09-09 13:37:41,31.5,349,False
2025-09-09 13:37:41,31.5,351,False
2025-09-09 13:37:41,31.5,349,False
2025-09-09 13:37:42,31.5,350,False
2025-09-09 13:37:42,31.5,350,True
2025-09-09 13:37:42,31.5,351,False
2025-09-09 13:37:42,31.5,351,True
2025-09-09 13:37:42,31.5,352,False
2025-09-09 13:37:42,31.5,351,False
2025-09-09 13:37:42,31.5,349,True
2025-09-09 13:37:42,31.5,352,False
2025-09-09 13:37:42,31.5,352,False
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,350,True
2025-09-09 13:37:42,31.5,353,True
2025-09-09 13:37:42,31.5,351,True
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,345,True
2025-09-09 13:37:42,31.5,353,True
2025-09-09 13:37:42,31.5,351,True
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,354,True
2025-09-09 13:37:42,31.5,353,True
2025-09-09 13:37:42,31.5,354,True
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,349,True
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,352,True
2025-09-09 13:37:42,31.5,350,True
2025-09-09 13:37:42,31.5,354,True
2025-09-09 13:37:42,31.5,354,True
2025-09-09 13:37:43,31.5,353,True
2025-09-09 13:37:43,31.5,353,True
2025-09-09 13:37:43,31.5,353,True
2025-09-09 13:37:43,31.5,354,True
2025-09-09 13:37:43,31.5,354,True
2025-09-09 13:37:43,31.5,352,True
2025-09-09 13:37:43,31.5,353,False
2025-09-09 13:37:43,31.5,352,False
2025-09-09 13:37:43,31.5,353,False
2025-09-09 13:37:43,31.5,350,False
2025-09-09 13:37:43,31.5,352,False
2025-09-09 13:37:43,31.5,352,False
2025-09-09 13:37:43,31.5,351,True
2025-09-09 13:37:43,31.5,348,True
2025-09-09 13:37:43,31.5,352,True
2025-09-09 13:37:43,31.5,353,True
2025-09-09 13:37:43,31.5,352,True
2025-09-09 13:37:43,31.5,354,True
2025-09-09 13:37:43,31.5,354,True
2025-09-09 13:37:43,31.5,351,False
2025-09-09 13:37:43,31.5,352,False
2025-09-09 13:37:43,31.5,351,False
2025-09-09 13:37:43,31.5,353,False
2025-09-09 13:37:43,31.5,354,False
2025-09-09 13:37:43,31.5,346,False
2025-09-09 13:37:43,31.5,353,False
2025-09-09 13:37:43,31.5,353,False
2025-09-09 13:37:43,31.5,342,False
2025-09-09 13:37:43,31.5,353,False
2025-09-09 13:37:43,31.5,354,False
2025-09-09 13:37:43,31.5,353,False
2025-09-09 13:37:43,31.5,349,True
2025-09-09 13:37:44,31.5,355,False
2025-09-09 13:37:44,31.5,355,False
2025-09-09 13:37:44,31.5,352,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,351,False
2025-09-09 13:37:44,31.5,355,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:44,31.5,343,False
2025-09-09 13:37:44,31.5,350,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:44,31.5,351,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,352,False
2025-09-09 13:37:44,31.5,352,False
2025-09-09 13:37:44,31.5,352,False
2025-09-09 13:37:44,31.5,354,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:44,31.5,353,False
2025-09-09 13:37:45,31.5,353,False
2025-09-09 13:37:45,31.5,352,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,352,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,353,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,351,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,350,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,350,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,352,False
2025-09-09 13:37:45,31.5,353,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,353,False
2025-09-09 13:37:45,31.5,353,False
2025-09-09 13:37:45,31.5,354,False
2025-09-09 13:37:45,31.5,353,False
2025-09-09 13:37:45,31.5,352,True
2025-09-09 13:37:45,31.5,355,True
2025-09-09 13:37:45,31.5,354,True
2025-09-09 13:37:45,31.5,354,True
2025-09-09 13:37:46,31.5,355,False
2025-09-09 13:37:46,31.5,353,True
2025-09-09 13:37:46,31.5,354,False
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,353,True
2025-09-09 13:37:46,31.5,352,True
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,353,True
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,355,True
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,355,True
2025-09-09 13:37:46,31.5,347,True
2025-09-09 13:37:46,31.5,354,False
2025-09-09 13:37:46,31.5,353,False
2025-09-09 13:37:46,31.5,354,False
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,355,True
2025-09-09 13:37:46,31.5,356,True
2025-09-09 13:37:46,31.5,353,True
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,350,True
2025-09-09 13:37:46,31.5,353,True
2025-09-09 13:37:46,31.5,355,True
2025-09-09 13:37:46,31.5,355,True
2025-09-09 13:37:46,31.5,353,True
2025-09-09 13:37:46,31.5,344,True
2025-09-09 13:37:46,31.5,351,True
2025-09-09 13:37:46,31.5,354,True
2025-09-09 13:37:46,31.5,352,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,353,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,348,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,353,True
2025-09-09 13:37:47,31.5,353,True
2025-09-09 13:37:47,31.5,353,True
2025-09-09 13:37:47,31.5,354,True
2025-09-09 13:37:47,31.5,355,True
2025-09-09 13:37:47,31.5,348,True
2025-09-09 13:37:48,31.5,354,True
2025-09-09 13:37:48,31.5,355,True
2025-09-09 13:37:48,31.5,353,True
2025-09-09 13:37:48,31.5,355,True
2025-09-09 13:37:48,31.5,353,True
2025-09-09 13:37:48,31.5,355,True
2025-09-09 13:37:48,31.5,354,True
2025-09-09 13:37:48,31.5,355,True
2025-09-09 13:37:48,31.5,354,True
2025-09-09 13:37:48,31.5,353,True
2025-09-09 13:37:48,31.5,355,True
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,350,False
2025-09-09 13:37:48,31.5,353,False
2025-09-09 13:37:48,31.5,336,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,353,False
2025-09-09 13:37:48,31.5,352,False
2025-09-09 13:37:48,31.5,353,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,354,False
2025-09-09 13:37:48,31.5,353,False
2025-09-09 13:37:48,31.5,353,False
2025-09-09 13:37:48,31.5,352,False
2025-09-09 13:37:48,31.5,353,False
2025-09-09 13:37:49,31.5,353,False
2025-09-09 13:37:49,31.5,352,False
2025-09-09 13:37:49,31.5,352,False
2025-09-09 13:37:49,31.5,351,False
2025-09-09 13:37:49,31.5,353,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,353,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,336,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,352,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,355,False
2025-09-09 13:37:49,31.5,353,False
2025-09-09 13:37:49,31.5,352,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,355,False
2025-09-09 13:37:49,31.5,352,False
2025-09-09 13:37:49,31.5,353,False
2025-09-09 13:37:49,31.5,355,False
2025-09-09 13:37:49,31.5,353,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,354,False
2025-09-09 13:37:49,31.5,353,False
2025-09-09 13:37:49,31.5,337,True
2025-09-09 13:37:50,31.5,353,False
2025-09-09 13:37:50,31.5,350,False
2025-09-09 13:37:50,31.5,354,False
2025-09-09 13:37:50,31.5,354,False
2025-09-09 13:37:50,31.5,354,False
2025-09-09 13:37:50,31.5,353,False
2025-09-09 13:37:50,31.5,354,False
2025-09-09 13:37:50,31.5,353,False
2025-09-09 13:37:50,31.5,355,False
2025-09-09 13:37:50,31.5,336,False
2025-09-09 13:37:50,31.5,336,False
2025-09-09 13:37:50,31.5,349,False
2025-09-09 13:37:50,31.5,353,False
2025-09-09 13:37:50,31.5,354,True
2025-09-09 13:37:50,31.5,355,False
2025-09-09 13:37:50,31.5,354,False
2025-09-09 13:37:50,31.5,354,False
2025-09-09 13:37:50,31.5,351,False
2025-09-09 13:37:50,31.5,354,True
2025-09-09 13:37:50,31.5,354,True
2025-09-09 13:37:50,31.5,353,True
2025-09-09 13:37:50,31.5,353,True
2025-09-09 13:37:50,31.5,349,True
2025-09-09 13:37:50,31.5,354,True
2025-09-09 13:37:50,31.5,347,True
2025-09-09 13:37:50,31.5,348,True
2025-09-09 13:37:50,31.5,351,True
2025-09-09 13:37:50,31.5,351,True
2025-09-09 13:37:50,31.5,354,True
2025-09-09 13:37:50,31.5,353,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,354,True
2025-09-09 13:37:51,31.5,353,False
2025-09-09 13:37:51,31.5,354,False
2025-09-09 13:37:51,31.5,354,False
2025-09-09 13:37:51,31.5,354,False
2025-09-09 13:37:51,31.5,353,False
2025-09-09 13:37:51,31.5,352,True
2025-09-09 13:37:51,31.5,355,True
2025-09-09 13:37:51,31.5,352,True
2025-09-09 13:37:51,31.5,355,True
2025-09-09 13:37:51,31.5,350,True
2025-09-09 13:37:51,31.5,352,True
2025-09-09 13:37:51,31.5,355,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,354,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,354,True
2025-09-09 13:37:51,31.5,354,True
2025-09-09 13:37:51,31.5,354,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,350,True
2025-09-09 13:37:51,31.5,354,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:51,31.5,343,True
2025-09-09 13:37:51,31.5,354,True
2025-09-09 13:37:51,31.5,353,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,353,False
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,355,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,355,True
2025-09-09 13:37:52,31.5,352,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,349,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,355,True
2025-09-09 13:37:52,31.5,354,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:52,31.5,353,True
2025-09-09 13:37:53,31.5,353,True
2025-09-09 13:37:53,31.5,354,True
